symbol,trade_date,open_price,high_price,low_price,close_price,volume
,2024-04-13,237.75,254.90417296597974,237.5622012037376,245.7,294407
STK015,2023-11-14,169.05,185.9058318487415,150.42560403538909,184.41,838852
STK030,2024-11-23,321.16,338.015170887713,308.3789449127677,343.13,496367
STK016,2023-02-15,121.55,133.15288241375166,113.14602258378017,113.7,869972
STK029,2023-12-08,457.08,475.00273968160514,451.79945569000466,501.29,911458
STK022,2023-04-30,391.95,397.5681230987467,381.2834143074177,376.44,46287
STK038,2023-11-07,353.45,367.95723585516106,349.105668848202,387.61,123754
STK035,2023-04-05,495.51,512.6389150924839,478.6074897310868,484.31,171076
STK031,2023-02-22,232.96,244.6335230223835,214.17405611040016,245.98,858345
STK038,2023-11-03,403.35,405.6973401524404,401.199948547598,396.38,508633
STK037,2024-04-29,202.18,209.42114660768658,188.70778167379206,217.59,369148
STK027,2023-12-16,236.05,251.85497718690587,233.0159863164396,236.6,407219
STK037,2023-08-04,155.06,173.9254665632517,141.45399528134925,150.03,796042
STK014,2024-08-16,15.1,34.23276518661993,7.4954883920513495,15.12,900962
STK023,2024-03-02,15.59,30.06129809709381,1.011722442290317,15.38,191836
STK027,2023-03-11,117.06,125.25534164395746,106.102772132701,108.45,36410
,2024-03-29,442.74,451.5206574398493,435.2482954066415,477.31,43866
STK014,2024-08-06,286.85,289.73630178216825,282.3935775969919,305.52,492190
STK038,2023-07-08,440.88,459.33596379697906,439.4848183336735,468.03,824472
STK006,2023-02-26,473.71,493.47711978876447,471.24594590276234,498.28,581804
STK039,2024-03-05,94.47,95.11964047176639,83.67721605914298,97.51,945773
STK011,2023-10-22,108.84,122.52821769083154,93.31368379803652,103.0,55406
STK010,2023-08-09,312.22,317.2646233570461,304.6382955887083,339.01,826751
STK026,2023-01-29,418.91,426.4669174537061,399.2117865159644,456.77,272151
STK015,2024-11-27,459.39,466.26579671358553,456.77970515270096,450.09,358589
STK029,2024-07-04,441.18,443.9914958999732,435.06958855117205,425.57,144172
STK033,2023-12-18,128.8,129.77120300427174,113.09060244820415,134.35,904333
STK017,2023-09-17,270.22,276.9466349922521,259.5858388437515,287.95,818755
STK022,2023-09-09,62.25,74.8850235571628,46.95662611729547,68.0,546555
STK001,2023-09-20,91.69,97.91036410935436,88.82654838064204,88.94,842127
STK001,2023-11-28,131.31,146.51265266200272,125.25633397897735,129.84,139424
STK024,2023-12-08,402.35,419.5427967624259,383.3260684632843,400.71,578396
STK034,2024-10-14,480.69,481.2382604620957,477.0814748963649,484.95,240793
STK038,2023-05-14,92.7,94.20321497277217,83.08928374138733,88.05,946778
STK006,2024-09-28,484.73,495.93365312714633,465.44083867330767,523.85,968315
STK014,2024-08-29,390.09,400.8889117221698,380.6504932359069,402.72,550960
STK031,2023-06-13,460.65,464.70965385233853,444.69837910835923,462.44,80994
STK017,2023-06-11,404.73,420.6740710259515,401.25637711520835,410.18,858141
STK008,2024-04-30,458.7,464.89419027871145,456.4028947432175,465.8,9747
STK016,2023-07-19,382.52,392.6511682174547,373.0998523121343,385.73,21327
,2023-03-22,353.78,363.533364371094,347.0104925196208,331.05,84139
STK010,2023-01-22,82.1,96.16616608144098,67.05711013620697,76.5,87265
STK032,2024-01-05,155.8,157.13646479224397,150.29146441670846,169.73,523494
STK040,2023-05-21,332.69,333.80107272929604,314.92908077641425,345.74,426502
STK027,2023-05-15,438.48,453.274428947256,422.8816212079413,422.65,373781
STK011,2024-02-20,343.66,348.7172471731566,340.2437963185852,348.55,54268
STK015,2024-02-12,37.15,52.490042910226336,31.30290702358715,37.41,570222
STK013,2023-07-26,16.56,26.713772227815863,6.691774672603795,18.11,946906
STK016,2024-07-22,115.92,128.8052826372483,107.39510676846291,116.73,835269
,2023-09-23,174.43,177.5005832286358,171.73835670212867,191.1,510006
STK005,2023-10-02,373.35,383.3533522700809,371.3555396823644,375.7,666078
STK030,2023-01-08,56.87,59.00714891157988,48.22429062003621,51.69,639901
,2024-11-16,74.79,81.79795115137308,63.360854346350465,76.55,49465
STK008,2024-07-29,85.82,92.8766325077903,81.05450132804442,89.66,740279
STK010,2024-08-01,230.48,235.8530500601752,217.53109568670442,207.6,208307
STK031,2024-08-22,176.83,195.0198237918527,169.95657989032176,164.86,984468
STK024,2023-11-27,407.17,424.01635701939654,391.1285543268386,372.75,678300
STK029,2023-03-27,148.39,148.777945309883,132.63883865317024,138.44,351483
STK030,2023-11-06,351.04,366.87432793068473,344.84454019982513,323.71,193433
STK020,2024-07-28,407.24,418.89647781074723,404.07097356774227,433.85,137614
STK023,2024-09-07,49.07,53.82469212131211,47.668202589479506,53.25,315970
STK037,2024-04-26,366.53,385.01008537974417,357.84513465817565,347.15,828749
STK030,2024-05-06,94.21,100.15133961070616,81.50287232373407,98.95,208149
STK022,2023-11-08,315.09,324.9981473298059,303.01797416828776,312.72,910125
STK025,2024-01-06,243.51,251.63201213131595,229.28992054053998,235.6,323316
STK015,2024-06-14,434.61,451.3083565921622,422.3423332554416,447.44,600108
STK004,2023-08-20,142.4,142.77525648485235,136.46342072406992,143.37,308244
STK031,2024-08-18,433.43,445.95968430974654,419.0101002606989,473.39,596197
STK019,2023-01-10,304.69,311.77673320456285,300.12890960844123,299.75,436368
STK009,2023-10-22,440.7,454.59045652437294,421.31989013942007,432.37,874767
STK009,2023-05-09,189.32,207.77685482517674,184.90352464249858,192.88,820871
STK039,2023-08-25,36.0,50.35664831958191,30.631398480690635,37.88,871511
STK004,2023-04-13,342.6,347.43453618120157,323.71554537553425,318.5,120169
STK030,2023-07-08,411.6,429.8288533547273,406.42750676701337,403.04,909364
STK022,2024-03-07,290.07,307.6460401802548,277.38731175396214,306.78,548045
STK018,2023-05-09,460.02,464.3685529689329,453.4208172734351,487.36,554111
STK018,2024-04-04,402.55,414.0541712729192,389.8025708016221,375.47,875579
STK021,2024-09-23,214.46,228.33079126854233,198.70966745426264,210.83,836977
STK006,2023-12-28,132.11,147.90287859332722,128.78671823035538,134.62,807510
STK011,2023-11-05,237.84,245.89368085569848,237.6280445357105,251.13,755663
STK013,2023-05-27,306.51,307.26871180045174,287.0822049420841,276.83,59303
STK028,2023-11-04,422.79,440.08330552230944,409.8915758347863,414.89,316732
STK010,2024-04-07,256.59,271.34091333771715,250.0922790255995,243.73,273428
STK004,2023-10-18,96.26,104.27104703832316,86.40581373353437,91.42,151584
STK004,2024-03-19,227.01,244.27161141211383,208.08821411327952,220.82,236545
STK040,2023-07-21,159.83,171.3213717508682,148.08035839986434,151.24,291640
STK021,2023-08-06,372.28,389.58252849805723,356.45630970607067,385.08,723353
STK023,2023-06-28,261.56,266.0086417374572,252.42652797488452,264.59,261172
STK033,2023-04-11,447.05,465.73507511636643,442.4011309210607,424.36,357921
STK016,2024-10-06,450.09,451.0994724864942,430.3747945347424,466.22,444653
STK020,2023-04-14,424.12,439.2830596035202,405.45190702594846,394.65,23689
STK037,2024-07-05,193.41,202.58272540290392,192.3107055399228,201.71,242331
STK023,2023-02-15,168.86,169.8239550932517,163.88923774398873,154.43,139484
STK021,2023-04-09,411.24,413.03548835242356,392.2958019047238,410.21,341017
STK035,2024-05-25,36.53,55.85716686528521,23.849001853813693,37.17,733183
STK004,2023-10-07,84.42,100.77639320121364,70.91792681647036,91.1,993270
STK022,2024-02-07,159.72,172.13299646441183,152.2932851307076,146.26,391344
STK006,2023-05-15,167.16,183.41322938495773,148.33239393497792,167.52,809132
STK034,2023-03-19,297.33,313.77591077823246,282.6747991648737,317.81,929960
STK023,2023-01-22,181.16,195.744519816724,174.95879242014283,189.96,267263
STK005,2024-09-23,359.35,366.01363130390746,349.4057522686837,357.23,794195
STK021,2024-01-02,253.13,271.7664061224955,244.48514605081948,233.96,242816
STK012,2024-06-11,319.58,325.1333430590599,314.65937267162656,296.02,881694
STK028,2023-05-04,375.04,392.0814826384833,361.6129798868873,347.6,915996
STK035,2024-11-03,188.7,197.3515052970419,182.3811452908183,205.63,10707
STK001,2024-04-14,223.55,224.38071087139275,220.47314534563796,204.47,330664
STK039,2024-07-29,333.17,340.3399872117705,320.1273790699204,333.23,625580
STK029,2024-04-16,439.86,453.5767723798412,426.0053922146034,422.8,443979
STK002,2024-06-01,30.6,31.35884015996818,29.717373514376995,32.22,961978
STK019,2024-03-03,369.04,383.6935909498556,357.04208566355715,394.84,510180
STK033,2024-06-21,255.41,267.28793615566553,254.64470194920187,234.88,839072
STK026,2024-11-03,66.14,77.23725185081403,63.862366540486846,71.94,533945
STK031,2024-07-02,369.59,385.936004260339,362.52557734301735,339.18,441888
STK039,2023-02-16,496.58,509.79676725018203,488.9438109364999,509.26,420702
STK036,2024-07-03,381.75,385.2719442135104,381.0645032209111,372.6,503443
STK010,2024-05-14,86.73,99.4963707708591,75.65048491354885,78.09,706932
STK019,2024-04-03,85.63,89.84556671734227,77.23050075013668,80.37,19604
STK030,2024-06-12,119.41,135.0313717205492,100.22145338215421,124.77,233726
STK004,2024-02-14,305.79,316.1985772872322,293.82169927239596,333.45,660355
STK037,2024-01-16,60.59,80.12884963453645,48.43870258739223,57.62,215349
STK027,2024-04-17,446.93,456.5461194538229,435.6440269524874,425.5,990666
STK028,2024-01-24,268.16,277.14880755492663,266.79243775540635,280.13,589446
STK022,2024-05-18,447.68,453.766439394105,439.0578535954008,410.43,369149
STK039,2024-01-10,412.3,418.37340414061305,393.77743348024876,388.16,94747
STK033,2023-02-19,458.89,463.08018143245147,440.2500469907299,473.19,18047
STK003,2023-05-18,181.25,188.17202291317616,174.62447006129895,193.39,830431
,2023-09-03,387.56,397.2022193638387,382.7209159978586,403.33,710893
STK013,2023-04-12,195.48,205.10062718097348,183.64194656748103,202.81,169703
STK027,2023-04-21,191.88,205.34595393921418,191.62769519983024,193.7,109523
STK010,2023-09-26,335.75,343.2489703231014,319.38870974032994,311.47,354386
STK021,2023-01-25,332.51,338.42574796883076,312.6589533437266,365.55,532922
STK003,2024-11-12,286.16,303.0186208237381,274.79943012853926,310.11,521067
STK026,2024-10-08,234.54,244.10620739923485,228.34287269093,235.5,103127
STK026,2023-08-08,16.46,31.898782316758997,11.485387178934827,17.44,231434
STK004,2023-01-29,24.66,29.128032615314623,21.512230337994097,22.59,323136
STK040,2023-08-20,493.1,512.5731649330064,487.54040609801467,492.28,459943
STK037,2024-08-02,481.27,501.07739254824367,473.0037540157743,472.87,407308
STK010,2024-06-08,313.41,320.59452589210514,302.9726208773799,325.52,838232
STK025,2023-06-10,81.18,96.73978198756373,68.54327239808136,75.58,59391
STK001,2023-06-19,72.42,76.90909504661553,53.34154260173888,65.72,41845
STK024,2024-01-27,374.34,391.30013778084424,355.27092231421403,370.72,194412
STK024,2023-03-22,333.05,347.78157674722075,316.52868468427744,334.29,108257
STK034,2024-10-06,91.34,108.99123380843041,91.10055259454039,97.95,73823
STK027,2024-02-17,221.36,237.38076204341033,204.3639855570059,230.64,229075
STK038,2023-05-11,249.02,264.44648230126666,239.30171649055399,251.68,645047
STK003,2024-08-20,282.87,291.19568393392825,276.3422994058527,299.82,497642
STK026,2024-09-18,168.25,184.4903617583974,151.09445207091449,169.99,318452
STK020,2023-06-09,17.26,36.80162050180459,3.3784058255968414,16.09,157421
STK017,2024-07-03,276.67,291.1537381050731,271.7836726337215,270.74,484906
STK016,2024-04-18,47.64,52.167275255772765,46.16653222715882,46.37,877162
STK008,2024-06-29,25.47,39.05079915950424,12.844031009203134,23.7,852625
STK008,2023-09-27,396.11,401.08072781168465,384.6349365257078,404.37,7712
STK025,2023-03-29,22.01,37.66022793232741,20.159702269828692,21.81,526714
STK037,2023-05-08,417.1,433.1847487747066,404.7872281543621,443.34,770274
STK021,2024-01-23,478.64,481.50029158359627,472.56452393080576,495.54,510819
STK027,2024-07-27,280.58,286.3693206273601,261.2035521964332,296.13,232152
STK017,2023-03-22,147.64,149.03521055157015,145.56710794346566,138.72,990717
STK036,2024-10-10,60.75,80.41546838608474,42.317403512310406,54.79,732284
STK015,2023-06-10,164.28,181.7574856250355,150.9096707090398,151.66,325762
STK020,2024-04-06,28.89,28.917271296460125,13.993196907804837,28.09,831875
STK004,2024-01-31,232.09,248.44056428660878,222.91457400462522,222.62,224011
STK005,2023-01-23,106.99,123.13480202700009,91.73145071053133,101.91,409656
STK018,2023-11-19,242.16,245.20932377602526,235.59755488672965,263.78,496343
STK039,2023-10-03,397.37,402.7245810322942,392.92031773227535,393.79,900522
STK029,2023-09-29,136.55,148.8187373937826,117.15847542803544,140.03,472625
STK001,2024-09-10,471.86,473.99085244715496,467.28481282454965,447.98,785118
STK040,2023-10-23,53.59,61.680409780065986,47.5808100559103,56.97,5516
STK025,2023-01-18,119.83,136.01129513426426,112.81814203832405,118.07,986979
STK005,2024-10-23,282.7,301.20919305502645,274.7684511599785,274.09,92843
STK003,2023-03-25,23.11,31.23092775762187,16.46425446997245,23.27,427774
STK007,2023-06-19,167.84,175.60994838282778,162.0675916008177,164.35,65417
STK018,2024-03-27,152.39,161.6675828539501,146.38372758316785,153.03,589702
STK025,2024-10-12,321.71,333.5288403951561,311.53468839700133,342.06,542866
STK005,2024-04-23,15.94,24.045750204343143,13.809526442087718,16.42,57158
STK030,2024-04-24,11.93,21.6557317527658,-7.185106577458825,10.91,904476
STK015,2024-10-31,245.43,251.62884633951163,241.48458620057335,249.07,212800
,2024-03-30,268.62,286.3193429770893,259.7730050476466,247.7,602604
STK028,2023-02-23,496.42,496.8925210622283,477.9817272119484,474.38,282070
STK019,2023-10-28,52.2,59.3334466836136,35.21583579303055,57.12,444415
STK029,2023-10-14,121.45,134.68958896383387,115.38923853880289,114.97,593072
STK027,2023-12-17,193.27,204.6209382286129,191.0920403969221,180.2,814857
STK002,2023-08-05,366.18,384.3174301018212,348.6513184033632,355.94,794909
STK004,2023-11-15,312.42,324.0921406847406,304.7254637571413,330.98,424853
STK023,2023-08-08,362.48,381.62489727313806,350.21152865802907,378.26,680052
STK030,2023-08-30,60.85,80.08058056353406,43.468935808027005,60.3,801429
STK028,2023-06-08,143.79,158.24548834685035,125.20811088945737,143.66,206600
STK036,2023-12-24,424.44,431.03138977076844,411.2149198908208,413.92,877183
STK040,2023-06-07,434.22,441.9804057719422,425.1552994466154,448.02,97981
STK017,2023-03-22,495.61,501.07959155447884,491.5948359538569,541.1,131409
STK031,2024-09-15,201.35,209.9584218331968,194.0441741460804,218.96,587379
STK007,2024-05-04,437.63,446.8801507114656,435.1240921189722,466.05,924623
STK008,2024-02-02,76.76,90.70971934131786,65.01104123990353,69.46,643101
STK013,2024-01-15,377.56,385.57288235316065,361.1677942561314,369.49,562108
STK039,2024-04-03,17.63,30.882433088001655,5.06215789707181,19.18,344573
STK024,2024-05-12,12.4,24.385995578370583,7.6532593532595925,13.33,694540
STK009,2024-05-01,350.85,365.3359720082591,331.1387078530908,384.69,417843
STK038,2023-06-04,187.44,204.11501983825036,174.47105910796517,173.42,346261
STK002,2024-09-28,462.72,463.7919192038608,461.7617910118686,452.49,85100
STK008,2024-11-14,387.65,404.009525222585,379.16735215279465,353.18,436450
STK005,2024-08-22,235.24,250.9956260008184,215.88114276002108,238.15,784270
STK040,2024-10-03,261.99,263.7444005595767,257.37023844343315,243.09,50155
STK036,2024-06-08,78.57,89.18711592282271,72.51089375942804,82.72,394706
STK037,2024-10-01,35.1,54.10223596239939,16.83588935898463,36.37,860746
STK036,2024-02-19,244.25,262.8933549550252,242.77847262302618,229.43,277505
STK017,2024-06-25,71.19,90.06871041581368,61.86592263986356,73.7,659607
STK016,2024-10-05,496.01,514.7837802211643,476.6214579264805,531.33,760839
STK027,2023-03-13,306.9,308.3364339071661,287.0737006708523,283.97,574519
STK009,2023-05-24,20.29,21.922224399785588,5.745299320213601,19.13,417950
,2023-05-05,245.54,258.13386220982346,226.04505001577974,224.09,235193
STK002,2023-06-09,102.9,105.22736940537064,90.34417243654104,98.0,638063
STK016,2024-03-09,258.3,270.8135170831515,246.47890151349938,248.84,434929
STK030,2024-03-20,144.22,147.16683862109903,128.58895257571263,153.93,699797
STK005,2024-08-08,369.74,389.2902168451681,366.9417601447711,381.47,944403
STK035,2023-06-02,443.9,451.9463745899563,434.8157206249968,455.89,107639
STK012,2024-01-25,445.15,456.81346717775415,433.04973216567714,422.04,655959
STK037,2023-11-25,424.37,428.1000014962288,420.6698181720082,395.97,645770
STK027,2023-09-21,136.49,142.05842234136472,117.26131968016736,141.51,841365
STK028,2024-07-09,223.15,242.58989558276443,220.8270642288945,205.88,325125
STK015,2023-08-15,32.7,44.799996016551916,22.305255123299094,31.11,337041
STK036,2024-05-26,244.66,251.005280513537,237.70559981914874,261.34,708594
STK004,2024-10-17,455.82,459.15798911869507,446.19036545117996,473.93,503172
STK040,2023-02-23,94.15,96.10937897087567,91.11111887457798,91.44,748885
STK018,2024-02-04,477.32,479.64459685392023,473.7484488728159,474.26,760670
STK026,2024-02-09,365.17,368.9752361196281,354.9956012354856,344.45,76980
STK035,2023-01-07,95.85,109.0078789084,84.06125528696568,92.39,998602
STK032,2024-04-24,387.09,406.49342678382254,371.15689054202284,404.24,206065
STK039,2024-01-03,488.61,494.9269428353967,481.68486577817083,523.08,592737
STK010,2023-09-18,362.71,364.41676813624656,361.42218793399866,345.98,709221
STK014,2024-02-05,481.96,486.32835985041913,471.4058789489125,477.72,156627
STK023,2024-02-07,479.34,487.9617734372724,477.27179852361786,475.79,383486
STK036,2023-10-26,367.84,371.9998856494768,351.9103463532904,342.85,570419
STK003,2024-01-06,204.98,219.84230819638563,194.8167302567623,194.7,154252
,2023-06-20,317.86,329.03238940884404,307.63447279299237,349.28,235012
,2023-04-24,29.26,43.58233460570908,18.764720091414038,29.09,88267
STK011,2024-10-13,226.27,245.9017974259171,211.02006611352343,236.06,305724
STK035,2023-12-24,83.18,85.85468646266811,81.8989317320015,74.91,472008
STK002,2024-07-17,154.51,159.5776859661347,141.04164072791414,155.89,459074
STK011,2024-05-16,310.41,328.1704674114795,297.8253871244848,306.06,343094
STK005,2023-06-10,316.11,323.1796490007664,314.2825118034436,330.69,744833
STK002,2023-01-19,478.93,479.5772217311364,476.63353099428963,515.81,319321
STK035,2023-09-20,357.9,375.44226925565573,353.74017534701795,331.33,50971
STK001,2023-08-03,214.99,217.6828074850145,210.1774577518942,236.32,41146
STK010,2024-10-31,269.18,287.26829206085216,255.78668905500822,242.41,716970
STK010,2024-10-17,144.58,151.19788058383446,140.48577236200637,158.92,121301
STK028,2024-08-09,79.36,79.96271737940144,67.23710679890853,86.61,914519
STK027,2024-02-10,118.35,136.34704012044662,109.82455012616272,116.5,405233
STK036,2024-04-27,366.17,371.14458475922663,349.0074388811834,351.93,267589
STK024,2023-10-13,455.84,456.217197770705,453.84819599093584,416.12,410955
STK017,2024-08-17,237.51,248.44191031923805,231.70700268078164,215.21,771054
,2024-07-19,23.46,36.57776341423149,13.663971206066492,22.66,314863
STK010,2024-08-17,473.23,476.629127947647,473.1581412979441,504.48,136889
STK019,2023-04-09,68.32,84.68232748898244,55.23606110187776,61.57,846208
STK027,2024-09-22,290.84,292.8143097917449,276.4632478063052,302.77,205621
STK008,2023-12-04,419.86,427.3095572089847,405.8973821490195,437.36,731138
STK011,2023-05-17,333.72,352.42896816968835,327.23245589506416,365.73,879133
STK036,2023-07-17,492.21,504.9292204153777,487.50976705464103,506.77,966983
STK018,2023-02-28,477.78,483.90125016703365,457.87883025220157,511.3,183826
STK022,2024-11-23,107.25,122.68176592983409,105.5112076229138,104.34,960064
STK022,2023-06-12,410.36,424.07646321347386,393.663520205382,395.53,486497
STK029,2024-07-10,280.56,281.3675367243661,278.9108794034758,262.45,467765
STK018,2024-06-28,297.9,298.29744097809896,279.73048099818214,325.87,377170
STK035,2024-06-03,13.43,22.84775696243836,-3.305400787527649,14.13,453739
STK005,2023-11-13,415.14,427.32304410452457,397.2825287097416,384.52,386850
STK022,2023-10-30,333.77,351.3556323809991,332.8660885098599,324.72,773226
STK023,2024-07-31,209.31,219.22850772493845,197.16466194412791,201.82,895005
STK006,2023-04-20,343.5,363.2887801516673,327.5503805058819,363.1,235356
STK002,2023-11-09,381.71,401.14131746989426,372.8669616386221,379.25,263263
STK021,2024-11-30,61.0,61.011246882303396,49.60025823430628,67.07,936541
STK023,2024-06-27,289.52,290.2995177099097,274.3897471456185,313.35,921853
STK023,2024-11-06,464.9,467.22571419724636,460.7978795705113,434.02,398321
STK034,2024-09-01,390.66,408.9682657328275,386.74484934683227,356.34,481778
STK028,2024-11-28,376.68,386.8317460697323,365.1246579384622,348.8,542290
STK038,2024-09-24,363.54,383.30778625260024,353.62315886843754,327.7,410380
STK007,2023-04-30,376.37,387.8148992318359,361.2679728461726,393.72,503440
STK037,2024-08-31,72.06,90.18726004854148,65.49280394435948,66.37,414083
STK004,2023-08-14,113.51,128.47336557582068,95.8714365579115,117.52,710493
STK023,2023-05-30,261.55,280.81471158018485,250.33357039976414,273.78,645632
STK033,2024-02-11,261.14,276.5993620847149,255.9759465932932,240.51,247260
STK037,2024-04-23,204.0,218.23528535803672,186.0690987157117,193.5,9968
STK001,2024-04-26,126.23,138.53953061318285,106.62564138476262,128.44,891925
STK020,2023-10-11,163.19,176.04140434793345,158.13697796262082,169.2,839830
STK020,2023-10-11,64.06,73.09798958703756,52.42939202165206,69.99,869576
STK011,2024-03-12,76.36,94.88503811469076,70.6638151183438,78.5,244541
STK020,2024-04-07,416.87,419.0525034453525,409.05001603618376,458.02,983183
STK017,2023-09-13,177.03,187.3378514649418,158.61196842503193,182.42,541776
STK022,2024-10-03,322.05,336.86544257017823,312.8087752025761,345.38,636405
STK037,2024-03-15,188.3,197.3087892871176,173.17344216958162,201.67,967716
STK032,2023-12-04,214.15,225.19327977777175,206.58166633293757,234.97,552810
STK020,2023-08-12,495.58,505.35611420169596,476.4750974504018,513.14,221741
STK004,2024-03-29,329.56,343.294166002303,320.24058245395247,303.05,407773
STK007,2024-10-14,431.34,431.8508121994016,418.81163817247534,415.49,516825
STK033,2024-07-01,116.78,119.75224449973514,112.83257485576026,118.74,747166
STK033,2023-11-26,148.44,152.22180807960035,136.80714288773112,140.61,634355
STK022,2023-05-14,477.43,492.7465507380989,462.8690917439331,461.49,236099
STK006,2023-05-22,465.55,473.40175909326393,461.6386512460378,482.62,481877
STK016,2023-11-18,350.23,366.407240776849,344.5351304484801,365.01,473373
STK010,2023-09-26,301.18,303.97308199414294,298.62082164083915,274.29,281848
STK031,2024-05-13,46.67,58.91748437549758,28.94540268996659,45.96,614584
STK016,2024-01-01,163.84,172.8696915153704,144.06738962741173,158.75,958608
STK010,2023-02-07,30.07,35.099529046065044,26.1787685200428,27.75,325186
STK017,2024-01-05,286.16,302.14390838379086,283.9368585434599,303.29,168895
STK007,2024-07-18,286.22,298.16130884010255,267.0889623125095,310.67,155638
STK031,2024-11-24,368.89,385.7447776965016,362.3914453486109,389.97,459856
STK026,2023-04-16,454.0,456.9885431984591,434.43150923534927,423.93,681638
STK016,2024-11-02,357.94,365.664065824753,352.274332135432,324.04,585536
STK023,2023-09-12,338.89,346.3095676102812,332.4131593532445,368.5,986218
STK022,2024-08-17,173.15,181.30779853049606,159.03614414143112,160.2,450528
STK001,2024-05-26,254.23,266.344302784504,240.78671562081374,267.86,968764
STK014,2023-08-26,326.62,343.77651407631697,322.7862765478256,325.85,759303
STK039,2023-03-05,138.8,139.50731297570943,128.40902822346342,147.78,729006
STK016,2024-02-14,287.13,306.7910173314239,270.4270776942198,299.81,995092
STK028,2024-07-30,18.51,22.185231359849375,17.268622621859052,20.16,466696
STK024,2023-12-12,341.5,350.6582311351983,329.39015665097145,334.7,453634
STK030,2023-01-25,459.67,466.48520636055105,457.5137134366269,419.87,41551
STK004,2023-08-01,296.17,302.3567743151786,295.5067079709328,278.92,458623
STK039,2024-05-02,448.08,455.7278509876611,433.51768315406355,485.03,579009
STK013,2023-09-01,379.91,391.67332395295676,367.2061379803467,404.06,880838
STK005,2024-09-02,87.2,102.86393265855284,75.01199482877465,94.52,118938
STK001,2023-12-12,119.92,123.11230827291851,101.52711461038842,119.45,45169
STK004,2024-07-26,71.7,76.36347137873885,62.43397942714819,66.61,785961
STK018,2023-07-06,232.47,238.19143832153716,221.27680407223843,211.74,515846
STK035,2024-07-02,445.68,463.49328239254686,427.0093532810668,471.47,66157
STK026,2023-07-18,83.86,94.23106228330653,69.98596768926222,87.1,779570
STK002,2023-03-23,490.62,510.1408039249363,479.5518743269122,457.99,946329
STK019,2023-09-22,213.82,223.8853886168584,207.33912064293708,210.36,777629
STK018,2024-05-17,210.09,218.42911937750483,196.23779206783837,224.57,21397
STK028,2023-09-29,225.58,230.72139248681307,209.2486076224858,234.37,360285
STK012,2024-01-06,235.91,245.22552807910395,230.89783149283028,233.69,519854
STK036,2024-07-03,137.83,154.03927016390531,123.84850500613516,136.22,286825
STK027,2023-11-22,244.49,261.84054553342725,224.60985131591912,242.44,91608
STK010,2024-09-21,261.84,280.90991555113783,258.77693644616664,267.43,322194
STK010,2024-02-13,266.0,268.7266170848384,250.06702175901773,281.72,154750
STK026,2023-03-14,356.65,361.79315010898205,347.89906315999536,374.9,2373
STK022,2023-07-20,434.19,444.5089191135028,425.7050946329124,397.24,351946
STK025,2024-02-12,275.95,279.9752953878448,262.15052593360394,248.94,673413
STK026,2024-01-23,159.75,177.14890300888248,142.98772588853802,158.85,667870
STK005,2023-05-28,238.44,256.39133979964413,220.83765432861443,239.57,798934
STK017,2023-05-17,282.76,302.4196322019518,269.3149733213078,274.9,284175
STK006,2024-02-13,397.98,410.058605306983,378.4379176579707,364.93,584392
STK017,2024-07-23,19.66,38.2792400310116,17.290002577411965,19.42,2231
STK033,2024-02-14,248.09,255.43038131990284,247.30180822260107,267.86,491040
STK007,2023-02-26,240.93,246.62962519796028,236.4312919866072,230.58,575590
STK038,2024-01-17,368.68,377.74023408463415,365.6466751253431,375.84,957313
STK019,2024-02-27,50.79,70.27891119172776,48.958184752019086,46.26,972372
STK037,2023-01-01,35.11,51.41484090836872,25.182756773938635,34.89,773705
STK024,2023-01-29,365.99,366.9513047761615,359.0296883688683,330.26,304101
STK037,2024-04-29,90.1,102.63435466135196,76.03341012557182,94.83,648782
STK012,2023-02-03,50.14,53.58297224582792,32.11559626613618,55.05,494531
,2024-10-01,397.37,410.33844459484703,383.8812220208617,395.25,686719
STK022,2024-10-17,122.73,129.15582216784404,105.38863750152721,125.16,474227
STK020,2023-09-18,417.39,420.41695846312905,404.1278677907286,389.59,714510
STK040,2023-09-22,337.79,343.4156130461962,329.7007292169015,315.21,119495
STK023,2023-08-05,226.0,241.86690392895113,212.4013119264264,205.18,385185
STK006,2023-07-12,126.79,146.45598057934788,111.44299275073865,137.88,911581
STK029,2024-03-09,400.15,411.61857392362447,384.48264647622,391.78,638455
STK029,2024-01-24,271.45,289.46019197355565,256.1075503174613,284.67,6031
STK034,2023-11-24,178.32,194.48668996151014,169.16389831108174,187.84,628794
STK003,2024-01-07,265.27,273.0897097057419,255.08720133441076,271.39,289392
STK018,2024-08-25,310.01,314.23877772986924,293.62025351331175,310.97,354799
STK033,2024-02-15,93.75,107.2268090181775,84.8658255852026,98.15,279431
STK022,2023-01-28,286.82,295.55459386961155,283.16685303890154,291.27,393047
STK016,2023-11-21,81.22,93.04324902851586,79.27657581964698,80.27,123222
STK006,2023-02-28,456.41,472.4236167247566,439.17795490520894,458.06,561182
STK017,2024-02-25,341.94,354.13376140146,328.57375929065563,369.09,763205
STK021,2024-09-02,118.96,123.81525732591238,102.42494412766769,111.01,433065
STK008,2024-05-27,336.34,349.521591399604,321.87573955678243,306.23,209204
STK018,2024-06-28,14.07,31.76499483051846,11.114065794849246,14.8,901124
STK027,2023-09-29,85.88,104.84541975369156,72.62604416900463,87.88,141777
STK001,2023-12-09,427.27,443.79468728482203,410.8172807922294,409.88,543157
